Tree_GlobalID,INSPID,INSP_GlobalID,AddressedFailure,INSP_InspectionDate,INSP_RiskRating,INSP_Type,IsReinspection,INSP_ReinspectionDate,INSP_ParentInspectionGlobalID,INSP_TreeCondition,INSP_TreeStructure,INSP_TreeDBH,INSP_Comments,WO_CreatedDate,WO_ActualFinishDate,WO_Type,WO_Status,SR_GlobalID,SR_Type,SR_Source,SR_Status,SR_ResolutionAction,SR_CreatedDate,SR_ClosedDate
01A65B56-DAFD-4C75-887E-C4CA602CE5EB,8793076,AB1A0451-DA48-4E44-B46C-314934120C41,No,6/30/2019 11:56 AM,NULL,Level 1,No,NULL,NULL,Critical,Full,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
01A65B56-DAFD-4C75-887E-C4CA602CE5EB,8600644,2D807063-FB05-4315-B0AE-AA73AE254BDC,No,4/25/2019 11:57 AM,Low (3),Sidewalk Rating,No,NULL,NULL,Good,Full,20,NULL,6/10/2019 7:45 PM,NULL,Tree and Sidewalk Repair,Alternate,3F006198-1B5D-4587-AA64-6A187094A8DB,Trees and Sidewalks,3-1-1 Call Center,Closed,T/S Inspected - Repair Pending,4/24/2019 3:21 PM,4/25/2019 11:58 AM
DF89F70A-4161-4F82-A362-C4D6BE0EB83A,5815052,CD3A39C0-AD6F-45F8-91DA-BC223B45BB89,No,3/23/2017 1:53 PM,NULL,Level 1,No,NULL,NULL,Good,Full,14,NULL,3/23/2017 1:53 PM,6/26/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
93C41617-0A64-42A9-8564-C51E685EA8FA,5662952,5114C668-B845-4EF2-AD5A-37D4447DA8EF,No,2/20/2017 10:52 AM,NULL,Level 1,No,NULL,NULL,Good,Full,22,"3S, SCAFFOLDING ",2/20/2017 10:53 AM,6/26/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
81B73495-709D-4E80-89DD-C5245F2BA030,7556295,A184A2CB-5573-47B2-8912-5954A60B7A92,No,7/30/2018 9:44 AM,NULL,Level 1,No,NULL,NULL,Good,Full,5,BPX19,7/30/2018 9:45 AM,1/10/2019 6:01 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BC940B52-A996-474D-AFC8-C52C87F80B4E,5877283,1839138C-9279-435E-A6F7-268091EC0E71,No,4/5/2017 12:59 PM,Low (6),Level 2,No,NULL,NULL,Dead,Full,7,"8"" dead tree. Bark flaking off.",4/5/2017 1:00 PM,NULL,Tree Removal,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E8DE6783-72E2-4E43-BEE5-C53D37041834,6995749,3A57BB60-33C5-4166-A7FE-B4494DD75A23,No,2/23/2018 9:12 AM,Low (7),Level 2,Yes,2/9/2018 8:56 AM,81693C6B-8CEE-4415-93C2-E94EE8C6E60B,Poor,Full,22,"TREE POINT WAS UPDATED AS IF REMOVED BUT IT IS STILL HERE, POOR CONDITION",2/23/2018 9:13 AM,NULL,Tree Removal,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E8DE6783-72E2-4E43-BEE5-C53D37041834,6995750,81693C6B-8CEE-4415-93C2-E94EE8C6E60B,No,1/26/2018 9:44 AM,NULL,Level 1,No,NULL,NULL,Poor,Full,22,"BP-Q18, 2S",NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F547548B-80A8-45FA-BBEA-C55B75CE8639,3783636,19C499B0-4229-49EB-AF98-C1C989DA4CA0,No,6/29/2016 7:29 PM,NULL,Level 1,No,NULL,NULL,Dead,Full,27,NULL,6/29/2016 7:29 PM,4/4/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2752F1BA-2830-4755-B42A-C560A16F9086,7308298,87CE4C4C-687B-4851-8404-048AAECD0CC7,No,4/28/2018 11:19 AM,NULL,Level 1,No,NULL,NULL,Good,Full,9,1FX,4/28/2018 11:19 AM,11/30/2018 12:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
13332082-24D5-465D-A208-C585D1427CCF,6493348,D98BE945-25B1-411C-9A86-74B4C7383224,No,9/25/2017 1:05 PM,Moderate (9),Level 2,No,NULL,NULL,Dead,Full,10,NULL,9/25/2017 1:05 PM,NULL,Tree Removal,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9EEE29EB-F06E-465D-B56F-C58EE0F13BD5,5979617,D83A4739-D5F9-4AC3-A705-D49601E35BDB,No,4/29/2017 8:51 AM,NULL,Level 1,No,NULL,NULL,Good,Full,12,NULL,4/29/2017 8:51 AM,3/15/2018 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
9EEE29EB-F06E-465D-B56F-C58EE0F13BD5,5300758,B85E7C9E-7B0E-4D1C-968D-1A970A27EDDE,No,12/14/2016 1:00 PM,NULL,Sidewalk Rating,No,NULL,NULL,Good,Full,13,NULL,12/17/2018 9:45 PM,NULL,Tree and Sidewalk Repair,Alternate,1A7FCD2D-D491-472E-82AA-C172D1195B72,Trees and Sidewalks,Department of Parks and Recreation - Public Web Site,Closed,T/S Inspected - Repair Pending,1/8/2016 7:31 PM,12/14/2016 1:00 PM
8D06E93C-CF97-4535-91D7-C5906436E3B7,3136562,890FFDF2-EBAF-477A-86A4-9334935CC074,No,4/18/2016 11:49 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,12,NULL,4/18/2016 11:49 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8D06E93C-CF97-4535-91D7-C5906436E3B7,5823149,BBE15D95-C363-4224-A5E5-0FEF59234040,No,3/24/2017 12:08 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,13,BP17,3/24/2017 12:08 PM,6/7/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
15C7FB97-D174-4497-8ACC-C5A01E4FC840,6334211,032F2D9F-1B7D-4248-AF0A-774D226DC30B,No,8/1/2017 10:19 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,28,NULL,8/1/2017 10:19 AM,2/20/2018 7:35 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
83CB9A03-5E1A-4601-8E1F-C5AEF1A00FF9,5897206,F57F7C49-CD6A-45B4-B864-0C5CDE6EA42C,No,4/10/2017 10:32 AM,NULL,Level 1,No,NULL,NULL,Good,Full,3,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587AD609-9A80-4BB0-90F8-C5B21B560308,7211286,767C37B4-70D3-40F3-B631-F6FDB7A4013A,No,3/26/2018 8:51 AM,Low (3),Level 2,No,NULL,NULL,Good,Full,16,1-fr  limb down  chipper needed,3/26/2018 8:53 AM,3/27/2018 4:00 AM,Limb Down,Closed,245B01E1-D1C1-4699-9F9D-E051B8BE6F1C,Limb Down - Sidewalk,3-1-1 Call Center,Closed,Work Completed,3/23/2018 12:46 PM,3/27/2018 6:18 PM
587AD609-9A80-4BB0-90F8-C5B21B560308,8709618,840A3A31-1AA8-4263-8F6F-18707D0FA222,No,6/4/2019 12:54 PM,Low (6),Level 2,No,NULL,NULL,Good,Full,16,BP-Q20,6/4/2019 12:55 PM,7/28/2020 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
587AD609-9A80-4BB0-90F8-C5B21B560308,7986105,54F8E87B-487C-4263-ACCB-E63BEDE045DC,No,11/28/2018 10:15 AM,High (10),Level 2,No,NULL,NULL,Good,Full,16,1f.  hanging limb,11/28/2018 10:15 AM,11/30/2018 5:00 AM,Hanging Limb,Closed,C6852B2C-9A61-47D9-A213-0A1ED9676CD2,Hanging Limb from other Branches,3-1-1 Call Center,Closed,Work Completed,11/18/2018 3:12 PM,11/30/2018 8:11 PM
587AD609-9A80-4BB0-90F8-C5B21B560308,7585948,4FDCCB65-0C72-41DC-9DA7-34C2EF545B90,No,8/8/2018 2:24 PM,Low (3),Sidewalk Rating,No,NULL,NULL,Good,Full,16,NULL,NULL,NULL,NULL,NULL,F25FA4ED-5BCD-4942-BFBE-D7F0DBC93822,Trees and Sidewalks,3-1-1 Call Center,Closed,T/S Inspected - Repair Pending,7/20/2018 2:50 PM,8/8/2018 2:24 PM
587AD609-9A80-4BB0-90F8-C5B21B560308,8054084,42EB8D6F-FDEF-4B67-8B4D-A42756B2A541,No,12/21/2018 4:58 PM,Moderate (9),Level 2,No,NULL,NULL,Good,Full,16,SMALL H/L OVER THE SW AND STREET,12/21/2018 5:00 PM,12/24/2018 5:00 AM,Hanging Limb,Closed,E8F0CAAE-E118-4A76-B3A8-2FB67FBC874B,Hanging Limb from other Branches,3-1-1 Call Center,Closed,Work Completed,12/21/2018 3:32 PM,12/24/2018 7:01 PM
27F12D30-3AD2-45CF-AA59-C5C0DFC24DDD,3789736,530DF412-07A4-4A3F-978C-3AAA0F240962,No,6/27/2016 12:27 PM,NULL,Level 1,No,NULL,NULL,Good,Full,13,NULL,6/27/2016 12:27 PM,4/6/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
18834429-BD5B-4DDE-8AF1-C5C8BFEF63AF,9266370,1D6CCEF1-6A12-4ED9-872E-0791E2B258D8,No,11/27/2019 5:00 AM,Low (6),Level 2,No,NULL,NULL,Fair,Full,16,Mh,11/27/2019 2:50 PM,5/20/2020 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
BF614570-24FD-4570-ACD3-C5D3453BC936,8549606,F62EF664-20CE-41D5-AC8F-E0D8B489C85C,No,4/10/2019 11:11 AM,Low (8),Level 2,No,NULL,NULL,Poor,Full,6,NULL,4/10/2019 11:12 AM,NULL,Tree Removal,Cancel,3F20257A-7683-4828-A5E1-F3DB46695095,Dead Tree Older Than 2 Years,DPR,Closed,Work Completed,4/4/2019 6:33 PM,6/18/2019 1:08 PM
CEDA0824-5D95-45BC-A31B-C5D44DB765CA,6399818,05ED12ED-C626-430D-A795-C3E62B5EB88E,No,8/21/2017 5:11 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,10,"BP18, 5S",8/21/2017 5:11 AM,11/7/2017 10:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
8CBDD05C-F8F7-4A28-92FC-C5E3717A2D64,1099743,A7E8468C-63FE-4DD7-BF60-D90CB143F84F,No,9/28/2015 4:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,15,"(KAMINSKY)LARGE LIMB DOWN STREET-LOADER NEEDED; NO ALT...1 FRONT 15"" ASH.",9/29/2015 4:13 PM,10/9/2015 4:00 AM,Limb Down,Closed,7D6185D0-0152-4156-B900-3BD903A52436,Limb Down - Street,3-1-1 Call Center,Closed,Work Completed,9/21/2015 8:33 PM,10/12/2015 11:06 AM
0629208B-F122-4A5A-8472-C5E841F918B0,3705708,AE6CDD91-75CE-4A79-B9D8-DC85D924B640,No,6/14/2016 4:00 AM,NULL,Level 2,No,NULL,NULL,Good,Full,29,"INSPECTED BY D. BRADY ON 6/14/16, 1F, 29"" LINDEN, GOOD COND., FULL, NO WIRE CONFLICT, N/P RESTRICTIONS; NO WORK NEEDED. ",NULL,NULL,NULL,NULL,5E7AF806-CFCA-47D3-A78B-F964BCD2DAB3,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - No Work Order,6/12/2016 10:59 PM,6/22/2016 12:55 PM
0629208B-F122-4A5A-8472-C5E841F918B0,6320815,221DDA70-94E3-4BC1-8A0E-58638825F4F7,No,7/27/2017 12:25 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,29,NULL,7/27/2017 12:25 PM,2/21/2018 7:56 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
1725B87D-AAB9-4711-BBFB-C619ED4F6C5D,3581570,ABAC3816-BC4E-423F-8EB1-761BA836F26C,No,6/8/2016 11:22 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,8,1F 8 INCH ELM TREE IN FAIR CONDITION. LIMB DOWN IN YARD.,6/8/2016 11:24 AM,NULL,Limb Down,Cancel,F330D4FD-D74B-4E31-8F47-E82BD6907E98,Limb Down - House,3-1-1 Call Center,Closed,Inspected - Condition Not Found,6/1/2016 11:04 PM,8/4/2016 12:30 PM
1725B87D-AAB9-4711-BBFB-C619ED4F6C5D,3581569,415737F2-3174-4AC3-B016-9D53FCE29866,No,6/8/2016 11:25 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,8,1F 8 INCH ELM IN FAIR CONDITION. HANGING LIMB.,6/8/2016 11:26 AM,NULL,Hanging Limb,Cancel,F330D4FD-D74B-4E31-8F47-E82BD6907E98,Limb Down - House,3-1-1 Call Center,Closed,Inspected - Condition Not Found,6/1/2016 11:04 PM,8/4/2016 12:30 PM
1274E488-4128-4197-8AE7-C6226CCA35CB,5550535,B63C4B80-6165-4316-AB84-17481BFCBE34,No,1/31/2017 9:22 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,4,BP-B17,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
851B338F-246A-40C9-8379-C62304D87A96,3678497,301CEAFB-6513-4106-BDCF-5A41EDA07E5C,No,6/14/2016 4:00 AM,NULL,Level 2,No,NULL,NULL,Good,Full,18,"INSPECTED BY J. BONKOWSKI ON 6/14/16, 1F, 18"" NM, GOOD COND., FULL, NO WIRE CONFLICT, NO ALT; TREE IS ALIVE.  ",NULL,NULL,NULL,NULL,8ACA015D-EA45-4667-B81C-6B2304205DDA,Dead Tree Older Than 2 Years,3-1-1 Call Center,Closed,Inspected - Condition Not Found,6/13/2016 4:58 PM,6/20/2016 1:59 PM
851B338F-246A-40C9-8379-C62304D87A96,8588184,0EC60DFE-CCA8-4621-8E17-9323A1390734,No,4/18/2019 8:09 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,25,BP-Q20,4/18/2019 8:09 AM,8/14/2019 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2BBEF555-9DAA-42C3-BA3A-C6280BC765B0,7813781,22141858-57C0-4FB2-BC0C-EF4B4EF31BF2,No,10/29/2018 9:34 AM,Low (3),Level 2,Yes,10/18/2018 10:35 AM,E483536D-F91D-49A0-9C78-D34BD4D23DA5,Dead,Full,8,NULL,10/29/2018 9:35 AM,NULL,Tree Removal,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2BBEF555-9DAA-42C3-BA3A-C6280BC765B0,7813782,E483536D-F91D-49A0-9C78-D34BD4D23DA5,No,10/15/2018 12:28 PM,NULL,Level 1,No,NULL,NULL,Dead,Full,8,BP-FY19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
85BEBE96-DB42-40EC-AC0D-C6530CA8904D,5863367,B1EACFEF-01F0-4A0F-B9D5-599F6F031BB1,No,3/30/2017 7:35 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,6,NULL,3/30/2017 7:35 AM,6/26/2017 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F349797D-5935-4269-865E-C657262DAD9C,1540376,A43B4C51-80C6-44D1-8C87-DBCD2D1DC7F9,No,11/4/2015 5:00 AM,NULL,Level 1,No,NULL,NULL,Good,Full,14,"1 front ash 14"" good no alt side traffic signal blocked ",11/4/2015 6:45 PM,11/5/2015 5:00 AM,Prune-Traffic 10 Day,Closed,024A2F7F-829E-4ED2-8309-BEEE71ABD339,Clear Traffic - Signal,3-1-1 Call Center,Closed,Work Completed,10/18/2015 1:04 PM,11/6/2015 11:57 AM
B40481F7-9084-4D07-9241-C664A54B6E86,6401758,0615AF28-BD30-4FAB-B5D7-7C2955CF8AD3,No,8/22/2017 1:27 PM,NULL,Level 1,No,NULL,NULL,Fair,Full,15,NULL,8/22/2017 1:27 PM,2/20/2018 3:55 PM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
086F833F-59E3-4F4A-8CB3-C6660780B3BB,4236869,A8B50138-4239-4AD7-83A9-7B64B9862289,No,8/11/2016 9:14 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,12,2a,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467CCE7A-08C6-4325-B472-C6679169CDEA,8643849,6A9C976C-D011-405B-A9C1-526CC4AE30D4,No,5/14/2019 12:10 PM,Low (3),Level 2,No,NULL,NULL,Fair,Full,9,BP-Q20,5/14/2019 12:10 PM,9/19/2019 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
467CCE7A-08C6-4325-B472-C6679169CDEA,10403978,692A1587-39B9-4285-BF6C-259194F9F69C,No,5/22/2020 3:11 PM,Low (4),Sidewalk Rating,No,NULL,NULL,Fair,Full,9,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
B1E1315C-1A9F-4C35-AC09-C66F777076D2,6471240,A4792677-2577-414E-9577-3D36C5009F05,No,9/15/2017 10:07 AM,Low (8),Level 2,No,NULL,NULL,Poor,Full,9,NULL,9/15/2017 10:07 AM,NULL,Tree Removal,Cancel,BAEE74D6-3F2E-4117-AF17-F3F537C0F925,Trunk Damaged,3-1-1 Call Center,Closed,Work Completed,9/11/2017 3:52 PM,3/6/2018 9:02 AM
4D480F5D-C233-47B5-B48D-C673285A0449,6708053,C3C68245-4EC4-49F8-BC5E-146AED248905,No,11/29/2017 9:13 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,10,"BP-Q18, 1F",11/29/2017 9:14 AM,NULL,Block Pruning,Cancel,NULL,NULL,NULL,NULL,NULL,NULL,NULL
E2E3BDFF-22AA-42AD-8EEA-C67F77A7AFAA,9375930,0E34E100-5A3B-44CA-B804-190683B1E116,No,10/3/2019 12:00 PM,Low (5),Level 2,No,NULL,NULL,Dead,Full,7,{MC} remove tree,12/23/2019 5:01 PM,NULL,Tree Removal,Cancel,90E210FC-60F4-4469-B7A1-C26D42C858D9,Poor Condition Hollow,3-1-1 Call Center,Closed,Work Completed,10/1/2019 7:48 PM,12/23/2019 5:01 PM
E2E3BDFF-22AA-42AD-8EEA-C67F77A7AFAA,6205454,6C32CD33-0B69-453B-A4F8-645EF307DA01,No,6/24/2017 4:00 AM,Low (5),Level 2,No,NULL,NULL,Poor,Full,10,speak to the people at Little Italy about the dirty water,NULL,NULL,NULL,NULL,E0333AE4-9C07-4701-9358-F17D901033AC,Root Damage,3-1-1 Call Center,Closed,Inspected - No Work Order,6/15/2017 12:28 AM,6/26/2017 1:27 PM
EC0CA112-02D2-4B77-A677-C6879B189212,9543085,233F08BD-2962-48D1-BF05-16CC9AA872BA,No,1/14/2020 5:00 AM,Low (8),Level 2,No,NULL,NULL,Fair,Full,27,"JSOC, MAS+, LEANING ",1/14/2020 5:36 PM,2/27/2020 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147FAEE5-EF3A-4C01-9C19-C68CF5C0585F,10355303,40B4291B-C7DA-453A-8332-05F9A8A6F145,No,5/15/2020 12:00 PM,High (10),Level 2,No,NULL,NULL,Poor,Full,21,"1F 21"" MAPLE.  H/L OVER STREET AND SIDEWALK.  TAGGED ",5/15/2020 12:00 PM,5/18/2020 4:00 AM,Hanging Limb,Closed,7CA0E55A-085C-4CB9-8FB4-55C01A4DE71C,Dead Tree Older Than 2 Years,3-1-1 Call Center,Open,Work Priority Category - C,5/12/2020 11:00 PM,NULL
147FAEE5-EF3A-4C01-9C19-C68CF5C0585F,6663063,252D216C-4856-434D-BACA-5E8490C70332,No,11/13/2017 11:07 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,21,1F,11/13/2017 11:07 AM,1/2/2019 5:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
147FAEE5-EF3A-4C01-9C19-C68CF5C0585F,10615679,A989056F-2FB1-45D3-9605-E841FE32F4AB,No,6/19/2020 4:00 AM,Moderate (9),Level 2,No,NULL,NULL,Poor,Full,16,Con-Ed Topping required ,6/19/2020 4:49 PM,NULL,Tree Removal,Pending,DFA8208A-ED24-4038-B76E-3FBFCEB91DC8,Limb Down - House,3-1-1 Call Center,Open,Work Priority Category - C,6/13/2020 8:28 PM,NULL
147FAEE5-EF3A-4C01-9C19-C68CF5C0585F,10355297,EE6BABBC-220E-43D2-8E4B-B66D352CADF3,No,5/15/2020 12:00 PM,High (10),Level 2,No,NULL,NULL,Poor,Full,21,"1F 21"" MAPLE.  H/L OVER STREET AND SIDEWALK.  TAGGED ",5/15/2020 12:01 PM,NULL,Tree Removal,Pending,7CA0E55A-085C-4CB9-8FB4-55C01A4DE71C,Dead Tree Older Than 2 Years,3-1-1 Call Center,Open,Work Priority Category - C,5/12/2020 11:00 PM,NULL
75D0A926-0F3E-4B31-8CA5-C68E529D8959,8972755,F62710E0-CEFA-4A6F-9953-07A6D29F8C8E,No,9/19/2019 2:20 PM,Low (7),Level 2,No,NULL,NULL,Fair,Full,9,Lean towards building. minor dw. sounds solid.bldg clearance issue. NWN,NULL,NULL,NULL,NULL,449B526D-8C4E-4A48-8758-F661DD940201,Tree Leaning,3-1-1 Call Center,Closed,Inspected - No Work Order,8/28/2019 5:44 PM,9/19/2019 2:25 PM
DEA20FDE-5E1C-4AA1-AC84-C699CB10964B,5313382,E9BD4714-4329-4E9E-9F54-523D6535755A,No,12/16/2016 10:01 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,4,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
F786A679-F563-48AD-8F5F-C69B229138A2,7584916,9C8CC7C6-C963-4AAB-BA50-7C6C6F8ED6EE,No,8/8/2018 9:42 AM,NULL,Level 1,No,NULL,NULL,Good,Full,4,BP-FY19,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
221737BE-45AF-41DD-8C44-C69CAE75F9AF,5221433,8B4B74AF-EC3A-4365-B360-A2A98C2804A2,No,12/1/2016 12:00 PM,NULL,Level 1,No,NULL,NULL,Good,Full,23,NULL,12/1/2016 12:01 PM,12/16/2016 11:11 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
552998BB-87E6-4815-B221-C6A099BAA87A,5359022,89D7D5F0-FA05-41E3-BA97-F88283AF145C,No,12/28/2016 10:28 AM,NULL,Level 1,No,NULL,NULL,Excellent,Full,20,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29D283EC-8181-466A-B810-C6BD0E8F3C93,3725883,0C8DFCFD-58C6-4160-BCD2-7867E666410C,No,6/23/2016 8:35 AM,NULL,Level 1,No,NULL,NULL,Fair,Full,25,NULL,6/23/2016 8:35 AM,9/19/2016 4:00 AM,Block Pruning,Closed,NULL,NULL,NULL,NULL,NULL,NULL,NULL
29D283EC-8181-466A-B810-C6BD0E8F3C93,7807752,3ED5608C-A633-4C79-AD60-E88BFD615758,No,10/12/2018 1:27 PM,Low (7),Level 2,No,NULL,NULL,Fair,Full,25,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
2AD0D44E-8A83-4654-9A02-C6C91181FE68,8651098,F09A1B80-8CD6-45E7-BEC2-D08D63260124,No,5/21/2019 9:20 AM,Low (3),Sidewalk Rating,No,NULL,NULL,Good,Full,11,NULL,NULL,NULL,NULL,NULL,18A2B137-700F-441F-AF7D-1636CA1CF647,Trees and Sidewalks,3-1-1 Call Center,Closed,T/S Inspected - Repair Pending,5/16/2019 5:05 PM,5/21/2019 9:21 AM
5B4732CF-8510-45EC-B0DD-C6CF2AB60A52,7131433,42145A1E-DE83-463F-A09F-4A280EA0331C,No,3/8/2018 3:09 PM,Low (6),Level 2,No,NULL,NULL,Good,Full,16,"4S,16""DBH,NM,GOOD,NO T/D",8/19/2019 11:53 AM,NULL,Tree Removal,Cancel,D3816E1B-8686-41D8-83D5-BE6162AF2B20,Tree Down - Street,Department of Parks and Recreation - Public Web Site,Closed,Inspected - Condition Not Found,3/8/2018 2:24 AM,3/8/2018 3:08 PM
866F253F-4CC2-43CE-BABE-C6F2C82DFBEA,2614858,DC03147A-E471-4DB8-802E-EF570956DCD1,No,2/24/2016 5:00 AM,NULL,Level 2,No,NULL,NULL,Good,Full,15,"INSPECTED BY D. BRADY ON 2/24/16, 3F, 15"" RED MAPLE, GOOD COND., FULL, NO WIRE CONFLICT, NO PARKING ANYTIME; REQUIRE ROUTINE BLOCK PRUNING VIA CITY CONTRACTOR.",NULL,NULL,NULL,NULL,783ADB9B-FD8F-4E38-B6A5-74D7998874DC,Poor Condition Cracked,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,2/22/2016 4:22 PM,2/25/2016 3:02 PM
866F253F-4CC2-43CE-BABE-C6F2C82DFBEA,6898904,FC44EF9A-C107-4197-9548-64140AAA0D7A,No,1/10/2018 11:51 AM,Low (8),Level 2,No,NULL,NULL,Good,Full,15,INSPEC FOR SR 10038768. NO WORK NEEDED,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL,NULL
866F253F-4CC2-43CE-BABE-C6F2C82DFBEA,6908871,1330D3C4-0CF9-4A2E-9E3B-F6E1B51C0FAB,No,1/16/2018 12:51 PM,Low (7),Level 2,No,NULL,NULL,Good,Full,15,INSPEC FOR SR. ,NULL,NULL,NULL,NULL,B4F6CA6B-E6D8-4683-BD49-0E05E08D2165,Poor Condition Cracked,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,1/12/2018 3:04 PM,1/16/2018 12:51 PM
305C9941-A58C-4C6A-A7F2-C7110AF1B195,6004775,7737A5A4-AAAB-48A7-AFE5-E226BDB6CFC4,No,5/8/2017 9:47 AM,Low (4),Level 2,No,NULL,NULL,Fair,Full,26,N/W/N ,NULL,NULL,NULL,NULL,6762E377-5A64-409F-8150-FCF82C7C253E,Tree Leaning,3-1-1 Call Center,Closed,Inspected - No Work Order,5/1/2017 6:12 PM,5/8/2017 9:48 AM
305C9941-A58C-4C6A-A7F2-C7110AF1B195,7921605,E84324D6-B9D3-43E8-8DC0-CC64BBDE8947,No,11/9/2018 11:23 AM,Moderate (9),Level 2,No,NULL,NULL,Fair,Full,26,"2 significant decay areas in stem, little dw, in wires, lean towards street",NULL,NULL,NULL,NULL,8CC5E557-F650-4034-B67A-80727A893117,Dead Tree Older Than 2 Years,Department of Parks and Recreation - Public Web Site,Closed,Inspected - No Work Order,10/4/2018 7:38 PM,11/9/2018 11:25 AM
EBE2DE27-4A4D-4EF1-8C79-C71B90B5E11A,7365608,167B839E-AE71-4773-B1A5-3E802C66D68D,No,5/22/2018 11:46 AM,Low (7),Level 2,No,NULL,NULL,Dead,Full,3,BLUE TAGGED,5/22/2018 11:47 AM,NULL,Tree Removal,Cancel,AF74F9A2-93D9-455C-BD17-C250D3283F0D,Dead Tree Older Than 2 Years,Department of Parks and Recreation - Public Web Site,Closed,Work Completed,5/12/2018 3:57 PM,10/15/2018 12:11 PM
