Tree_GlobalID,INSPID,INSP_GlobalID,Risk_GlobalID,Risk_Defect,Risk_DefectLocation,Risk_Failure,Risk_ImpactTarget,Risk_FailureImpact,Risk_FailureConsequence,RiskRating,MitigationRecommendation
49DEE15B-52B4-411A-99DE-741FB3F9DE4E,8659822,4D3874BF-478A-4EAF-9383-BF0301171A79,7EE2BA92-E330-486D-8154-38CED937B798,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),TARGET = PEDESTRIAN
18D50A27-9F20-4E77-BD5C-D43F0AF3F82F,8226082,7203DBD8-F755-4912-90D7-06CAF17218C7,DD4EB342-55E3-4092-AC97-DCDC2E867751,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
34ED62E8-5C23-41B2-B61D-4BCB7348D049,8792970,7FA2F0BB-A11E-4026-B538-F4246B53E404,88BD9ABD-A65B-45F4-A245-F6F481936570,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
1AD07DFB-D0F7-4EC3-8B2A-2CCDFB31E827,8793025,6B0F417C-0CB8-426F-A332-32B337978E1B,7F47C83F-0184-4927-AA80-9A6E1914963B,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
82150610-C868-4C1F-86BB-0D89706FDB05,8813161,F2477EAB-48CE-40E2-B140-438C53A6280B,9DC106CC-1253-4ED9-B420-E63E38042095,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
F170132B-64A6-4B84-BC9A-8B661E393219,8953580,3E812060-8E42-4EA8-B0DD-A8032184E83C,CB5F38DC-40B9-4E5C-8021-E125E0FA350F,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
99DCFD7E-1BE1-48AB-8035-FAAF512D6B2C,1852804,F947F2E6-5437-42A4-9074-B34ACC4018EA,2D426D43-EDA9-47D1-ACAB-34870E26069D,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),target=people
82150610-C868-4C1F-86BB-0D89706FDB05,1876448,36D5619B-F47C-4A4D-81BD-F6D7139733B7,7164F56B-C1CB-455E-8181-A0138666F316,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
F2FBF28A-1F5C-4E9C-BCA5-B38DB140B26B,9539579,E657F4BB-174E-4BCB-AD1D-DE4A7D594800,50896031-7031-426D-87A1-DC060478D017,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
EA6C2BB3-787E-4408-91AC-C123D2D1CC83,8640724,29CC0BE3-6B47-44B2-BDE2-41B6FFBF83C0,6DC16478-DDC9-458F-BB16-F500E0665723,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
F2FBF28A-1F5C-4E9C-BCA5-B38DB140B26B,9539579,E657F4BB-174E-4BCB-AD1D-DE4A7D594800,43FDE5AC-862C-48A8-A92F-BA2FE8D49E4D,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
E71AC978-448C-4C64-B51F-FD0932C1A1A0,9206511,7648F5E4-B55E-42E7-B286-2A5E071D500D,4E2A470A-E98C-486E-BB30-04540916F249,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
1C927098-CA43-4217-89E0-764A6FF21973,10777437,625F41A6-3329-4504-A85D-0A635CEAA5CC,656F0C15-371E-49E8-8285-FE930DD40AD4,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),re-stake tree
D3EE46E5-8129-4FB5-8DC0-E093C16593CD,9453745,2DC0921D-FD19-4A38-AD45-269CAB433B0C,E27B912C-7197-4760-B797-43AA03763201,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
A847F5CA-143D-4C57-A481-A73764B163A9,7590575,9DA5AF46-72BA-4573-9E80-BF447175C9AA,A59E4744-C116-474E-B247-CF121DDDE8A7,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
30256596-CBBC-41E8-AB84-FEEE0B9A9C25,7545885,EE2EEEDF-97F6-45E8-962C-D92E167D8081,77E4759B-F01B-4406-BB1E-80D79083E044,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),H/L OVER SIDEWALK; PRUNING CONTRACT WILL GET
E196774F-B451-4FFB-B3FD-4D0DC7D5AD5A,6084030,FA9F4005-C080-4B1D-89F3-8E8FA17F5F2A,0E0779AC-1393-41D0-90AE-2B217B0CE16E,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
65DE4004-02AB-4908-BE86-8B38DF079E43,4602085,65373469-A3DB-4D05-B3AF-AED3BDA62D7B,174EE6AF-392E-4041-8FD7-BA37EEED1478,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
5B4732CF-8510-45EC-B0DD-C6CF2AB60A52,7131433,42145A1E-DE83-463F-A09F-4A280EA0331C,9F7E1D04-A74E-445E-BB0A-C25C89289A0A,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
0DF3A9B2-8E68-46B6-A2E6-F7AA085D7C21,8715691,982402DE-3787-449B-85BC-B0CCA3BF609A,E49C66BE-46D4-48A0-AC46-881ADDCC4F89,Root Problems,Root Flare,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
124D89E2-B580-42C5-BFB9-5614A4107A54,9650192,6E4DA7B9-7CB3-4344-A3F6-E303EEBA08BF,8AEAEC77-F47D-44B6-A2B5-7723C9E2FDC9,Weak Branch Unions,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
4B8BAE6E-133B-4127-89CB-08A5813DD512,10618357,7770875C-A04A-40EB-AE6C-613CE05C2326,186959FE-65C4-4EC1-BF0C-BA20B8982EE8,Weak Branch Unions,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
F01B47F6-75EB-4296-8D8C-B40379CC9133,6041423,C57FCFF3-C0E8-45AC-BCAA-CFD87D0A3D0B,A2E5389F-0DC1-4DC9-B1F8-1E05B55FE564,Root Problems,Root Flare,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
1701F741-95FA-4EB3-B474-9793C1E98366,7413791,65DBBAC1-E1D5-45C7-9F0A-78F21683766E,63D00123-8161-4AC5-B870-CC47FA3AB42A,Weak Branch Unions,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
A6BF23B3-C91D-4B67-8AC4-2ACF08A3C123,6937966,AF62179D-43CA-4FC0-9699-6C67841040D1,9AA445B1-6642-45B8-A9FB-5A4DFB438909,Root Problems,Root Flare,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),REINSPECT
E0088746-B49C-425D-907E-0F5D810AA4E1,7959045,1F2FE059-88AC-4C9D-8D39-C3B084CCFB14,B6ACFF69-F203-4CCC-BC3F-1A5A1A5CD669,Weak Branch Unions,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
04BAA63D-740E-4805-A041-FE1F01E47E3C,8613148,B82DE21B-CCB9-4861-BCC0-3EB6DC035A7F,3512BCBE-575A-42D2-9939-47FBFD809F19,Weak Branch Unions,Branches,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),remove hl
13997093-DF9C-4AFF-9A7D-2049E4525839,10784891,BCAB9BA7-5E33-43C0-884B-85A0B46B79AE,8904D765-6D66-4E07-9FF7-093A80CB9517,No Visible Defect,Entire Tree,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
E0088746-B49C-425D-907E-0F5D810AA4E1,7489121,78A6582C-2A5D-4048-977D-7EE9F31E02AE,323BE2E3-8B15-4A24-8A9E-F4BA529DF7BF,Cracks,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
207FD962-F01F-4DB9-AEA2-6CDBEBFD5F17,7473628,E5789C26-ED7D-4385-B08D-A507BDEEC4A5,8F8E8036-1A52-464C-8115-8238BB383894,Decay,Stem,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
43514C2E-D764-4539-8934-1F0A1162A37E,7829336,355783B4-26F0-43A0-8181-D668A8A09F13,5B9411A3-E293-4BB5-966A-98E5E0845C67,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
FD0443E6-662C-4D5C-8ABF-E0C446E8C45C,7829333,07956641-B5D1-4A55-BD35-25DC06AF3CD1,38B4CA21-E251-4909-889C-7236C8FC1466,Cracks,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
DFD1230A-DC04-46D5-9637-AF4D2161200E,6452175,36D4FF3F-28C5-4005-9A95-B0A66C03AB7E,60B3011D-FBE2-42C2-A369-B2AA7E85D1D1,Decay,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
EFD4C7B1-6518-4B99-B8AB-E20980D66618,8795096,D87F159E-7BF5-43E2-9D0F-DD97B4F5D046,61F73043-2145-48C0-911F-6C82A5B4836A,Cracks,Stem,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),target = person
C58C2149-8BBB-4481-9891-66EE8C0E0A2D,9245548,710E1CC0-8AA0-4B5D-8314-48A8899E96EB,A245B05A-B135-49AE-9B5D-D31DB8985CC7,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
92C99E7C-BF9D-4D91-8F38-DBAB75E90ECC,9341622,FD76554A-1B65-4F12-8B34-4C94FED54897,7217ABA5-FABA-462C-A43E-A91D93F0B35F,Decay,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
E46084FB-D3E0-41EE-BCFF-AC531CBA7507,8886558,06568FAE-8724-4F43-AE8C-0D56A2501237,30D2AA65-E55A-4261-BA61-A0FEE18B8D08,Decay,Stem,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
E46084FB-D3E0-41EE-BCFF-AC531CBA7507,8886559,8832B03E-F68B-4472-BD58-073CD9C6FA7F,E44D5C6F-10E8-401C-BEE4-74C452CC747D,Decay,Stem,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
CB9CF5BC-2C8A-47D9-8043-7C3C4D84283F,9744576,226823AB-4B42-4D60-8A79-9913D23FEBBD,C3FE93F1-E325-4513-83FB-2D92C1F0F64B,Decay,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
B2E440E2-679C-4345-AE04-9FB75B9AD426,8984488,517E3DE7-786F-4E3A-8C50-5F6954D6ACE7,226C26E5-44F0-4D6C-938C-9ACB78A669F1,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
F47BFA93-37C5-4C1E-9C19-41F7AAD82824,1747439,FF692DAA-218D-436E-98D5-85E225F8DB62,ABA2FED8-8A35-45F2-A3BB-15D07506A2B8,Cracks,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
08DFC802-F1AB-41AF-90F7-2D8709DF4564,7442900,6FE3ADF6-978E-496B-8474-2F7C4DA510AC,7A99B602-ADF2-4F0B-8259-A0A389C4FC78,Decay,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
F730B469-322C-4225-89D4-0E3906B1B807,9670904,2F913A12-D68D-4397-9746-45F78C10E956,D27A76FA-020F-4C45-AB13-0F305F354295,Decay,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),Target=person 
7E3B46AC-875F-44E5-BCAB-B7B62CF8E38F,7495580,D1EF2E2D-3394-4BFF-B1D8-0C1848AD82A5,97ABE72D-869D-4090-B606-3F0BEBB69DBD,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
7E3B46AC-875F-44E5-BCAB-B7B62CF8E38F,7495579,6A106AFD-B357-4AEA-A3A1-04437411726F,2DF845B5-E966-439A-A960-D7B7440F4B2F,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
30256596-CBBC-41E8-AB84-FEEE0B9A9C25,8644247,5259CF8E-F08D-4EF7-A491-B42137BC0ABB,B5556C08-CA51-4166-B081-128F117468AF,Decay,Root Flare,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
D592DC37-3265-4CD8-A398-DDE44B864BC4,10555936,3C869065-8557-4C73-9BD4-66C7E25F4DB3,1F0CD0B8-F1C7-48B7-B2F5-C8E430AB84EA,Decay,Roots,Possible (2),Low (2),Unlikely (4),Severe (4),Low (8),NULL
D509A1B1-6AE1-431B-8EBB-6F52E342C152,9971868,E7674BDA-68C1-42DE-8FCE-F939488A85C4,B5CB51DB-978B-4945-BA5B-5E6AD835EFF9,Decay,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),Target =person 
DA95828A-42F1-4D77-ADB2-A74E3FD06C79,6052369,93852A75-9760-4EFA-B42F-0498B970C1C7,C48D065E-EC17-4D5D-B2A9-18A3E01DD525,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
AC94E646-39DB-4F7B-ACC0-CD9AF3CCFEF1,6673762,C718333B-1484-4531-9A7E-882A7210A004,FCFD9D4E-EF12-4E74-934E-E4D22D63CF7F,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),TREE IS LEANING OVER SIDEWALK; RECOMMEND REMOVAL AND REPLANTING
38495C66-3DC0-4884-B892-B0216BDC1DD7,6690997,EA92313D-D562-44C5-804F-DD47C3CA9406,24235DFE-0DB4-4497-A0C3-7540CF393E2D,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
71B6121F-5030-4FDA-BA8E-A20C30E115E9,6017132,1BDC163F-2EAC-453F-87EE-DC7A8B14545D,DC6F2AB2-CFB2-48D9-AEA8-308A91A53814,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
348F519D-5ADE-4152-9E44-E95E5F93EEB8,6494240,4454C2D9-C2C9-4507-8E88-A1CCC3F22285,B6A7B4CC-2888-44B6-A1DF-3C7FDAA901B5,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
D2F0A982-3CA6-497E-8016-89EF484DFF17,7134539,16BF828B-EA47-4031-B1D2-A931DF8584A3,D0961960-9D99-4D63-8F18-93989B5AA6C2,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
15D9EE90-14A5-4C8A-8616-1C2D48B356F8,7969908,E354BD7A-E76D-45D0-82B3-AE46F3A92271,152413B9-2312-4E5A-A2BE-AE0ED7312E9B,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
15D9EE90-14A5-4C8A-8616-1C2D48B356F8,7969907,EA3A3891-78B4-4540-96D4-878FA2837D77,3FFF2846-7F6A-4E14-88AA-484BED457ACC,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
C6B09137-CB48-4C5F-8E41-B30A259820CD,8031721,2B9F4B78-ACEF-47C1-BD03-3BFD8105DDE2,EA0EFD0B-4443-497E-B6CD-632BA114C6C6,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
2DD5DF22-2E53-4CFE-879F-26F43E19FB14,8752666,C25E5554-0EB6-4C76-A7BF-2D978254BBAF,9A5A8A0E-3672-4895-8335-A04E7901E728,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),TARGET = PERSON
787A7006-4DDF-4D1C-BC87-2F90BB9C19F5,8653038,9BE84EA7-1A55-4C08-AA39-4C28461A4EA7,1F79D1D2-E781-48C4-995C-BB1BFBD219BA,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
8C7951C2-709F-4648-A80D-155A2C29F8A9,10554204,C9A5912F-D0D2-4CDF-A464-E753980BD5E7,8ECCA9E4-12C2-4346-B0F6-2294ADB88A3A,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
2CDE6F14-592A-47D5-BADD-F00420994E97,10534944,0A9F69AE-73CA-45A5-B697-F8A5E8CA33B8,61FB9CD2-1413-4C98-BFE6-FA51D5BF0A4A,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
E1351F7D-43E6-4A33-9644-0875A1F6B61B,10267706,11E3CD3D-98F1-495B-B265-78ABA511A4C9,3E45BD8F-B792-4CA6-A6AC-E4494B4B365B,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
EFD4C7B1-6518-4B99-B8AB-E20980D66618,10579658,AD5F5D48-0F25-499A-A638-65568804E8A1,D0F1DBD5-7256-442A-966C-51B403469923,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
299B11FA-7765-4489-8F97-39F13A07B1A3,6083955,5AC6732C-9434-4AA7-95D2-BD8115EF50D8,BA455A67-399B-4A87-8E99-6C091789591E,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
0274783C-464E-4434-9CC9-4D10A95ABA5C,7034981,F0C9652F-4334-45FB-8923-B8306269FC24,ED705811-68B3-485C-8410-D4D5D0354AEB,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
15BD9EEA-83DA-466D-8790-B771ED3EEE7F,7115286,E0929A37-DAD7-42D5-BF8C-97D0BEFB20CC,D1D6CFF4-5DC0-4BA0-8C7D-489717434580,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
FDCE7584-7B77-47B9-93E0-88330E1CE448,7157771,B922A4EB-833E-45F3-AB7B-38B8C11E352F,E1136C91-B44D-498D-8C9E-62609BBF32BF,Root Problems,Root Flare,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),REMOVAL
75D0A926-0F3E-4B31-8CA5-C68E529D8959,8972755,F62710E0-CEFA-4A6F-9953-07A6D29F8C8E,5BB1628B-EE17-4DB5-9BEE-A1F56B16FAC6,Root Problems,Roots,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
ADFE4BF2-2412-41EA-B081-6D0F6860E6A5,9289792,4F419011-F537-4193-8B42-D36938C66DC0,7660F5FC-1430-4C6D-8DCC-7332AFE5360A,No Visible Defect,Entire Tree,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
C1F16578-1E4B-4AD2-A582-7E614A187DAE,7442958,AA63BC9C-AA67-45F8-B1B3-3333A3BEDD90,A845CA17-6539-43EE-8266-12E94BEC6EFC,Decay,Roots,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
C67F5A3A-6476-44A2-9153-DC41845A4463,8056601,E8573B7C-07DF-4946-9E42-D8F139B685AD,C314060B-7BB3-4DED-B7FE-BDF5D2E68D50,Cracks,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
1AD07DFB-D0F7-4EC3-8B2A-2CCDFB31E827,8793025,6B0F417C-0CB8-426F-A332-32B337978E1B,9753F0B2-0224-4926-B079-56CFDE148EF3,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
F88C6D36-2552-4DF4-88DB-8E4EDC5C5C26,9245550,6D81551F-A15A-4256-BBA9-40E55E8A8AF6,AFC325C7-BE73-49BA-B2EF-72A22B5AFFD9,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
7829B2EE-986F-478E-A059-AA32679230D7,7300431,C244A4EC-C14B-469D-9C1F-0CBC70E5DA98,EDE23261-41F2-4597-AE00-20AB7172D515,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
A8D4E219-2188-40A4-B207-57532BB37CE8,9512269,D093B57C-6F75-4D08-8ADD-E4C5527A5D85,D3B513B3-DA3B-4680-9F39-2FE9A1734D53,Decay,Stem,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),NULL
E8F329AC-26F2-488E-BB2A-D323052F87C4,7333227,90991AC9-7E81-482B-B65D-59B7BF545069,05BA9D49-5B94-4AC8-A391-C07B22E787C5,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Negligible (1),Low (5),NULL
BEEAB606-663C-473D-80C1-A4610C7AEB17,6615414,6BCF98D6-DBA6-4DC6-9073-8794DB16D719,30D797F5-FB35-4651-86E8-A003ADB98B38,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Significant (3),Low (7),routine prune
4C911177-4C5E-4906-AF05-136A7083CD0E,8015793,0B4396A7-09CC-4A9F-A1FE-6CD56B43E521,F8CB916D-6724-45F6-BF11-8F22CA39337C,Poor Tree Architecture,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
2A579B30-116E-46B5-9706-FF449A5C1EEB,3969614,4CCC2E1C-C7D2-4395-B998-0AD428EF9459,9DC2F071-48EB-4F1D-945E-ABDBD80D32D1,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
179097FE-0B60-4E99-9ACE-6766114D0E62,8259761,44A6882D-F836-4F07-A5E8-BE22879C662D,1FFFEB23-EE10-43FA-96FB-3609BC523D10,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
15CB0804-0DF2-44F1-BEA6-7C4754754994,7820979,A3F592D3-C60D-4329-BC60-72365E98E5C0,FE7867B4-1119-4AC7-9740-166B0B3B09D2,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
FD674D00-17C0-42C1-89C1-C8F0DE6A4EB0,6223360,EE666B9B-7AAB-4262-A4FC-C246E95A7F09,81CCE356-A26F-4273-A3AF-9A731FF6F294,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
0E6171E5-58FA-4E4C-9C3A-4A301DC056CC,8709637,15147123-8435-484F-9B54-B839EB14E26A,65B8C989-3BC9-4CA0-88F4-057F2856320F,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
8A33F11A-B540-4D93-ABB6-70FA53B2B559,8705247,8FCF9509-4BFB-4EE9-8189-AD67A2BEEEA6,7C7FFF33-BBD6-4AAC-8904-4E5D7C599670,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
5B19BA80-DEE4-4E7D-9F3D-5FBFE0DC0742,7692351,0D764ADE-4239-45E4-A4DC-2F0FDCCEE667,83E371E5-C4F3-474D-AF4B-F6E9BF993820,Poor Tree Architecture,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NWR
6E14EBC5-061F-4B52-9C4D-73E6AD46B9F3,7795300,E4C339D1-5C8D-4DE5-BC3E-FC18688647E7,66D93C7D-A06E-4902-B22F-9721EAFADFBF,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
25DC08A2-EAB1-48C6-A74A-BF07839A585A,8593459,93A1D3FB-BD0E-4206-9D16-F8B807FD70B0,1F59EBF5-8355-4BED-9417-238CBB98DFAB,Dead Wood,Stem,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),REMOVAL
E35C1582-3A1C-4560-AD20-355DEAEF17F3,8958472,9AC325F9-1F87-456B-8CEA-096413EF52BD,66C9B255-E7C4-461F-BE5F-54E8FD576B41,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
29573A0F-3C2B-4D8B-8123-214678472663,8650609,5E7CA139-FF9F-4E00-9F29-0B0349CD91AD,B7E56DE8-3955-441C-985F-3841187324DE,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
56441615-35B8-4835-B1C8-0DFB34B43364,8843366,70AED8A3-6325-4770-ABDE-449A3F49E65B,24D50F37-3561-4F1E-AC7B-9651417C23B4,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
56441615-35B8-4835-B1C8-0DFB34B43364,8843365,773EDAF6-478D-4876-956E-5F4CA50E4E5A,7B800FB7-1238-4E95-BD4E-92E0DE037376,Dead Wood,Roots,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
FE6C0363-4C73-41F2-B613-3C00B68A7F2D,7483733,29F8E9A8-5C28-4CBC-BBE5-FD4422C71261,04F4B600-404F-46CF-9FD0-E0E26B1420E2,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),CONTRACT PRUNE
B494BD40-7D75-464D-8E6F-3C76F1FFC472,9088455,428F109B-0F52-4BDE-931D-4C53198E2A8C,8E2A0269-5439-401F-BEB3-CF8A0381F329,Dead Wood,Branches,Possible (2),Low (2),Unlikely (4),Minor (2),Low (6),NULL
750D4D37-B59C-4293-8D44-82C5C794B9B3,8673730,4B5C9110-F7E5-4D6A-ABF1-C8C51EB24394,50C4AA0C-2B33-4369-A727-A83D77049E54,Decay,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
8EB04FA4-91CE-495C-9730-A63C12506751,7958698,8A94CAE2-AC1F-4702-9F1E-B9173411F2C7,585987CD-FA0B-4BE8-8796-8FFA33967602,Cracks,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
6A79B4B9-483C-4A9A-ACE0-C81B44BDE874,8703683,D9256E37-CAD6-4257-BEE2-DA5F281E39DD,7F0149C7-A891-4360-8DF7-C50E7B9AA568,Decay,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
84FBBC9D-BFC4-4F6D-AED3-C32E54D9874E,8299842,11A15253-66ED-49AE-8402-B0A3EA8C02A3,50CCD597-41F5-4D84-8D79-DA1C311B72D1,Decay,Stem,Improbable (1),Low (2),Unlikely (3),Severe (4),Low (7),NULL
29374FA8-3A1A-403A-840C-76A68B206817,5257430,3366547B-8294-48B1-B777-02F9BB10B1A1,C31496A3-E3ED-40FC-978C-687FE4A051B4,Decay,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
23CF3718-8F91-4BAD-B24E-1C83A5B1AB30,6212283,17AA8A6C-A8A2-4CBC-89CD-52242443D4D8,A1B30196-861A-4D04-80DB-7E3A9A792195,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
E2E3BDFF-22AA-42AD-8EEA-C67F77A7AFAA,9375930,0E34E100-5A3B-44CA-B804-190683B1E116,1F70588A-ECB4-4371-B2EA-69A31F07AD8F,Dead Wood,Stem,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
E41F1348-2DFB-41B8-B8DD-C05EDC3071BD,8888121,61F1432D-D6EC-4303-9D88-601F7E6A015C,3205F8FD-9AE3-4516-91C6-8863F75EBF50,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
38A5A033-8C35-4EC1-8282-2372C4081D17,8640514,7492F509-95FB-4183-91B7-3869330EE895,B824867B-19BD-4F2D-B76D-69E39E766851,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),TARGET = PEDESTRIAN
6DDC2035-68EC-4DDF-8BD6-EDB336F60047,8632738,73CC9B3D-139C-4EAB-93C4-223B17483AC4,03760939-88D0-4091-BB57-ECE8D6C53CB7,Dead Wood,Branches,Improbable (1),Low (2),Unlikely (3),Minor (2),Low (5),NULL
